,id,article,sku,name,barcode,barcodes,category_id,description_category_id,type_id,primary_image,images,created_at,visible,is_kgt,has_discounted_item,has_price,has_stock,state,moderate_status,state_name,state_description,is_failed_validate,errors,state_updated_at,link
182,183,article183,1119369305,name 183,4670000000000,['4673745000299'],27332,79476538,91458,https://oz.ru/s3/mtl-r/6729313023.jpg,"['https://oz.ru/s3/mtl-f/6720806823.jpg', 'https://oz.ru/s3/mtl-g/6720806824.jpg', 'https://oz.ru/s3/mtl-e/6720806822.jpg', 'https://oz.ru/s3/mtl-o/6720806832.jpg', 'https://oz.ru/s3/mtl-a/6720806818.jpg', 'https://oz.ru/s3/mtl-l/6729313017.jpg', 'https://oz.ru/s3/mtl-t/6720806801.jpg', 'https://oz.ru/s3/mtl-d/6720806821.jpg', 'https://oz.ru/s3/mtl-u/6729313026.jpg', 'https://oz.ru/s3/mtl-5/6720805157.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-e/6720803618.jpg', 'https://oz.ru/s3/mtl-i/6720803622.jpg']",2023-07-31 11:34:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:23:00,https://www.oz.ru/product/1119369305
183,184,article184,1119371598,name 184,4670000000000,['4673745000305'],27332,79476538,91458,https://oz.ru/s3/mtl-t/6721046129.jpg,"['https://oz.ru/s3/mtl-s/6720809032.jpg', 'https://oz.ru/s3/mtl-y/6720809038.jpg', 'https://oz.ru/s3/mtl-o/6720809028.jpg', 'https://oz.ru/s3/mtl-h/6720809021.jpg', 'https://oz.ru/s3/mtl-1/6720809041.jpg', 'https://oz.ru/s3/mtl-z/6720809039.jpg', 'https://oz.ru/s3/mtl-x/6720809037.jpg', 'https://oz.ru/s3/mtl-d/6720809017.jpg', 'https://oz.ru/s3/mtl-p/6720809029.jpg', 'https://oz.ru/s3/mtl-j/6720809023.jpg', 'https://oz.ru/s3/mtl-4/6720803608.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-e/6720803618.jpg', 'https://oz.ru/s3/mtl-i/6720803622.jpg']",2023-07-31 11:42:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:23:00,https://www.oz.ru/product/1119371598
184,185,article185,1119374756,name 185,4670000000000,['4673745000312'],27332,79476538,91458,https://oz.ru/s3/mtl-v/6720812023.jpg,"['https://oz.ru/s3/mtl-1/6720811993.jpg', 'https://oz.ru/s3/mtl-r/6720812019.jpg', 'https://oz.ru/s3/mtl-l/6720812013.jpg', 'https://oz.ru/s3/mtl-9/6720812037.jpg', 'https://oz.ru/s3/mtl-v/6720811987.jpg', 'https://oz.ru/s3/mtl-0/6720812028.jpg', 'https://oz.ru/s3/mtl-1/6720812029.jpg', 'https://oz.ru/s3/mtl-9/6720803613.jpg', 'https://oz.ru/s3/mtl-u/6720812022.jpg', 'https://oz.ru/s3/mtl-n/6720812015.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-4/6720803608.jpg', 'https://oz.ru/s3/mtl-e/6720803618.jpg', 'https://oz.ru/s3/mtl-i/6720803622.jpg']",2023-07-31 11:50:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:22:00,https://www.oz.ru/product/1119374756
185,186,article186,1119376134,name 186,4670000000000,['4673745000329'],27332,79476538,91458,https://oz.ru/s3/mtl-o/6720815436.jpg,"['https://oz.ru/s3/mtl-k/6720815432.jpg', 'https://oz.ru/s3/mtl-q/6720815438.jpg', 'https://oz.ru/s3/mtl-s/6720815440.jpg', 'https://oz.ru/s3/mtl-3/6720803607.jpg', 'https://oz.ru/s3/mtl-u/6720815442.jpg', 'https://oz.ru/s3/mtl-r/6720815439.jpg', 'https://oz.ru/s3/mtl-y/6720815446.jpg', 'https://oz.ru/s3/mtl-9/6720803613.jpg', 'https://oz.ru/s3/mtl-m/6720815434.jpg', 'https://oz.ru/s3/mtl-t/6720815441.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-4/6720803608.jpg', 'https://oz.ru/s3/mtl-e/6720803618.jpg', 'https://oz.ru/s3/mtl-i/6720803622.jpg']",2023-07-31 11:55:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:22:00,https://www.oz.ru/product/1119376134
186,187,article187,1124225418,name 187,4670000000000,['4673745000336'],27332,79476538,91458,https://oz.ru/s3/mtl-q/6723334394.jpg,[],2023-07-31 12:01:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-08-24 14:03:00,https://www.oz.ru/product/1124225418
187,188,article188,1119379479,name 188,4670000000000,['4673745000671'],27332,79476538,91458,https://oz.ru/s3/mtl-3/6720818043.jpg,"['https://oz.ru/s3/mtl-k/6720815432.jpg', 'https://oz.ru/s3/mtl-q/6720815438.jpg', 'https://oz.ru/s3/mtl-s/6720815440.jpg', 'https://oz.ru/s3/mtl-3/6720803607.jpg', 'https://oz.ru/s3/mtl-u/6720815442.jpg', 'https://oz.ru/s3/mtl-r/6720815439.jpg', 'https://oz.ru/s3/mtl-4/6720818044.jpg', 'https://oz.ru/s3/mtl-9/6720803613.jpg', 'https://oz.ru/s3/mtl-m/6720815434.jpg', 'https://oz.ru/s3/mtl-u/6720818034.jpg', 'https://oz.ru/s3/mtl-4/6720803608.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-e/6720803618.jpg', 'https://oz.ru/s3/mtl-i/6720803622.jpg']",2023-07-31 12:09:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:21:00,https://www.oz.ru/product/1119379479
188,189,article189,1157510460,name 189,4670000000000,['4673745000169'],45393,17028653,92147,https://oz.ru/s3/mtl-9/6738975729.jpg,"['https://oz.ru/s3/mtl-x/6738975717.jpg', 'https://oz.ru/s3/mtl-7/6738975727.jpg', 'https://oz.ru/s3/mtl-8/6738975692.jpg', 'https://oz.ru/s3/mtl-t/6738975713.jpg', 'https://oz.ru/s3/mtl-3/6738975723.jpg', 'https://oz.ru/s3/mtl-s/6738975712.jpg', 'https://oz.ru/s3/mtl-2/6738975722.jpg', 'https://oz.ru/s3/mtl-w/6738975716.jpg', 'https://oz.ru/s3/mtl-8/6738975728.jpg', 'https://oz.ru/s3/mtl-4/6738975724.jpg']",2023-08-22 13:39:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-21 23:20:00,https://www.oz.ru/product/1157510460
189,190,article190,1157510803,name 190,4670000000000,['4673745000176'],45393,17028653,92147,https://oz.ru/s3/mtl-4/6738976984.jpg,"['https://oz.ru/s3/mtl-h/6738976997.jpg', 'https://oz.ru/s3/mtl-f/6738976959.jpg', 'https://oz.ru/s3/mtl-b/6738976955.jpg', 'https://oz.ru/s3/mtl-n/6738977003.jpg', 'https://oz.ru/s3/mtl-a/6738976954.jpg', 'https://oz.ru/s3/mtl-l/6738977001.jpg', 'https://oz.ru/s3/mtl-j/6738976999.jpg', 'https://oz.ru/s3/mtl-d/6738976957.jpg', 'https://oz.ru/s3/mtl-p/6738977005.jpg', 'https://oz.ru/s3/mtl-q/6738977006.jpg']",2023-08-22 13:43:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-22 10:07:00,https://www.oz.ru/product/1157510803
190,191,article191,1157516248,name 191,4670000000000,['4673745000183'],45393,17028653,92147,https://oz.ru/s3/mtl-l/6738978981.jpg,"['https://oz.ru/s3/mtl-h/6738976997.jpg', 'https://oz.ru/s3/mtl-m/6738978982.jpg', 'https://oz.ru/s3/mtl-r/6738978987.jpg', 'https://oz.ru/s3/mtl-n/6738977003.jpg', 'https://oz.ru/s3/mtl-o/6738978984.jpg', 'https://oz.ru/s3/mtl-t/6738978989.jpg', 'https://oz.ru/s3/mtl-s/6738978988.jpg', 'https://oz.ru/s3/mtl-d/6738976957.jpg', 'https://oz.ru/s3/mtl-p/6738978985.jpg', 'https://oz.ru/s3/mtl-q/6738977006.jpg']",2023-08-22 13:50:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-22 10:08:00,https://www.oz.ru/product/1157516248
191,192,article192,1157519963,name 192,4670000000000,['4673745000190'],45393,17028653,92147,https://oz.ru/s3/mtl-7/6738981055.jpg,"['https://oz.ru/s3/mtl-h/6738976997.jpg', 'https://oz.ru/s3/mtl-m/6738981070.jpg', 'https://oz.ru/s3/mtl-n/6738977003.jpg', 'https://oz.ru/s3/mtl-g/6738981136.jpg', 'https://oz.ru/s3/mtl-2/6738981086.jpg', 'https://oz.ru/s3/mtl-t/6738978989.jpg', 'https://oz.ru/s3/mtl-4/6738981052.jpg', 'https://oz.ru/s3/mtl-s/6738978988.jpg', 'https://oz.ru/s3/mtl-p/6738977005.jpg', 'https://oz.ru/s3/mtl-q/6738977006.jpg']",2023-08-22 13:52:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-22 10:08:00,https://www.oz.ru/product/1157519963
192,193,article193,1148009146,name 193,4670000000000,['4673745000206'],45393,17028653,971437067,https://oz.ru/s3/mtl-g/6734797072.jpg,"['https://oz.ru/s3/mtl-l/6734797077.jpg', 'https://oz.ru/s3/mtl-h/6734797073.jpg', 'https://oz.ru/s3/mtl-x/6734797089.jpg', 'https://oz.ru/s3/mtl-0/6734797092.jpg', 'https://oz.ru/s3/mtl-o/6734797080.jpg', 'https://oz.ru/s3/mtl-i/6734797074.jpg', 'https://oz.ru/s3/mtl-m/6734797078.jpg', 'https://oz.ru/s3/mtl-n/6734797079.jpg', 'https://oz.ru/s3/mtl-k/6734797076.jpg', 'https://oz.ru/s3/mtl-j/6734797075.jpg', 'https://oz.ru/s3/mtl-p/6734797081.jpg', 'https://oz.ru/s3/mtl-v/6734797087.jpg', 'https://oz.ru/s3/mtl-w/6734797088.jpg']",2023-08-22 14:09:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-14 15:09:00,https://www.oz.ru/product/1148009146
193,194,article194,1148042035,name 194,4670000000000,['4673745000213'],45393,17028653,92101,https://oz.ru/s3/mtl-h/6734816585.jpg,"['https://oz.ru/s3/mtl-y/6734816566.jpg', 'https://oz.ru/s3/mtl-8/6734816576.jpg', 'https://oz.ru/s3/mtl-4/6734816572.jpg', 'https://oz.ru/s3/mtl-5/6734816573.jpg', 'https://oz.ru/s3/mtl-6/6734816574.jpg', 'https://oz.ru/s3/mtl-1/6734816605.jpg', 'https://oz.ru/s3/mtl-2/6734816570.jpg', 'https://oz.ru/s3/mtl-a/6734816578.jpg', 'https://oz.ru/s3/mtl-9/6734816577.jpg', 'https://oz.ru/s3/mtl-k/6734816588.jpg', 'https://oz.ru/s3/mtl-z/6734816567.jpg', 'https://oz.ru/s3/mtl-d/6734816581.jpg']",2023-08-22 14:34:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-01-23 14:29:00,https://www.oz.ru/product/1148042035
194,195,article195,1148053966,name 195,4670000000000,['4673745000220'],45393,17028653,92101,https://oz.ru/s3/mtl-c/6734824212.jpg,"['https://oz.ru/s3/mtl-5/6734824205.jpg', 'https://oz.ru/s3/mtl-8/6734816576.jpg', 'https://oz.ru/s3/mtl-4/6734816572.jpg', 'https://oz.ru/s3/mtl-5/6734816573.jpg', 'https://oz.ru/s3/mtl-2/6734824202.jpg', 'https://oz.ru/s3/mtl-b/6734824211.jpg', 'https://oz.ru/s3/mtl-4/6734824204.jpg', 'https://oz.ru/s3/mtl-6/6734824206.jpg', 'https://oz.ru/s3/mtl-3/6734824203.jpg', 'https://oz.ru/s3/mtl-d/6734824213.jpg', 'https://oz.ru/s3/mtl-z/6734816567.jpg', 'https://oz.ru/s3/mtl-d/6734816581.jpg']",2023-08-22 14:44:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 10:12:00,https://www.oz.ru/product/1148053966
195,196,article196,1187024761,name 196,4670000000000,['4673745000237'],45393,17028653,92101,https://oz.ru/s3/mtl-0/6756491304.jpg,"['https://oz.ru/s3/mtl-y/6756491374.jpg', 'https://oz.ru/s3/mtl-2/6756491414.jpg', 'https://oz.ru/s3/mtl-3/6756491307.jpg', 'https://oz.ru/s3/mtl-0/6734797092.jpg', 'https://oz.ru/s3/mtl-o/6734797080.jpg', 'https://oz.ru/s3/mtl-n/6734797079.jpg', 'https://oz.ru/s3/mtl-m/6734797078.jpg', 'https://oz.ru/s3/mtl-i/6734797074.jpg', 'https://oz.ru/s3/mtl-j/6756491323.jpg', 'https://oz.ru/s3/mtl-l/6756491325.jpg', 'https://oz.ru/s3/mtl-2/6756491342.jpg', 'https://oz.ru/s3/mtl-w/6756491336.jpg', 'https://oz.ru/s3/mtl-w/6734797088.jpg', 'https://oz.ru/s3/mtl-v/6734797087.jpg']",2023-09-11 12:35:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2024-01-23 16:33:00,https://www.oz.ru/product/1187024761
196,197,article197,1187020558,name 197,4670000000000,['4673745000244'],45393,17028653,92101,https://oz.ru/s3/mtl-j/6756493339.jpg,"['https://oz.ru/s3/mtl-s/6756493276.jpg', 'https://oz.ru/s3/mtl-u/6756493386.jpg', 'https://oz.ru/s3/mtl-7/6756493291.jpg', 'https://oz.ru/s3/mtl-5/6734816573.jpg', 'https://oz.ru/s3/mtl-2/6734816570.jpg', 'https://oz.ru/s3/mtl-1/6734816605.jpg', 'https://oz.ru/s3/mtl-6/6734816574.jpg', 'https://oz.ru/s3/mtl-h/6756493373.jpg', 'https://oz.ru/s3/mtl-v/6756493387.jpg', 'https://oz.ru/s3/mtl-t/6756493385.jpg', 'https://oz.ru/s3/mtl-1/6756493285.jpg', 'https://oz.ru/s3/mtl-d/6734816581.jpg', 'https://oz.ru/s3/mtl-z/6734816567.jpg']",2023-09-11 12:44:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-01-23 16:34:00,https://www.oz.ru/product/1187020558
197,198,article198,1187020394,name 198,4670000000000,['4673745000251'],45393,17028653,92101,https://oz.ru/s3/mtl-k/6756495176.jpg,"['https://oz.ru/s3/mtl-o/6756495180.jpg', 'https://oz.ru/s3/mtl-u/6756493386.jpg', 'https://oz.ru/s3/mtl-7/6756493291.jpg', 'https://oz.ru/s3/mtl-2/6734824202.jpg', 'https://oz.ru/s3/mtl-r/6756495183.jpg', 'https://oz.ru/s3/mtl-5/6734816573.jpg', 'https://oz.ru/s3/mtl-p/6756495073.jpg', 'https://oz.ru/s3/mtl-p/6756495181.jpg', 'https://oz.ru/s3/mtl-l/6756495177.jpg', 'https://oz.ru/s3/mtl-a/6756495130.jpg', 'https://oz.ru/s3/mtl-1/6756493285.jpg', 'https://oz.ru/s3/mtl-d/6734816581.jpg', 'https://oz.ru/s3/mtl-z/6734816567.jpg']",2023-09-11 12:51:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-01-23 16:34:00,https://www.oz.ru/product/1187020394
198,199,article199,1192804228,name 199,4670000000000,['4665300319779'],33698,17028751,96179,https://oz.ru/s3/mtl-9/6761130561.jpg,"['https://oz.ru/s3/mtl-l/6761130717.jpg', 'https://oz.ru/s3/mtl-1/6761130553.jpg', 'https://oz.ru/s3/mtl-n/6761130575.jpg', 'https://oz.ru/s3/mtl-m/6761130574.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 12:34:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-15 12:29:00,https://www.oz.ru/product/1192804228
199,200,article200,1192817881,name 200,4670000000000,['4665300319793'],33698,17028751,96179,https://oz.ru/s3/mtl-w/6761131304.jpg,"['https://oz.ru/s3/mtl-a/6761131282.jpg', 'https://oz.ru/s3/mtl-z/6761131307.jpg', 'https://oz.ru/s3/mtl-u/6761131302.jpg', 'https://oz.ru/s3/mtl-s/6761131300.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 12:45:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-15 12:33:00,https://www.oz.ru/product/1192817881
200,201,article201,1192814354,name 201,4670000000000,['4665300319786'],33698,17028751,96179,https://oz.ru/s3/mtl-w/6761132060.jpg,"['https://oz.ru/s3/mtl-l/6761130717.jpg', 'https://oz.ru/s3/mtl-1/6761130553.jpg', 'https://oz.ru/s3/mtl-y/6761132062.jpg', 'https://oz.ru/s3/mtl-l/6761132049.jpg', 'https://oz.ru/s3/mtl-b/6761132075.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 12:55:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-15 12:32:00,https://www.oz.ru/product/1192814354
201,202,article202,1192811347,name 202,4670000000000,['4665300319809'],33698,17028751,96179,https://oz.ru/s3/mtl-g/6761132548.jpg,"['https://oz.ru/s3/mtl-a/6761131282.jpg', 'https://oz.ru/s3/mtl-y/6761132062.jpg', 'https://oz.ru/s3/mtl-z/6761131307.jpg', 'https://oz.ru/s3/mtl-5/6761132537.jpg', 'https://oz.ru/s3/mtl-w/6761132564.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 13:01:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-15 12:32:00,https://www.oz.ru/product/1192811347
202,203,article203,1192812355,name 203,4670000000000,['4665300319816'],33698,17028751,96179,https://oz.ru/s3/mtl-a/6761134126.jpg,"['https://oz.ru/s3/mtl-n/6761134139.jpg', 'https://oz.ru/s3/mtl-9/6761134125.jpg', 'https://oz.ru/s3/mtl-y/6761132062.jpg', 'https://oz.ru/s3/mtl-1/6761130553.jpg', 'https://oz.ru/s3/mtl-d/6761134129.jpg', 'https://oz.ru/s3/mtl-o/6761134140.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 13:09:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-15 12:32:00,https://www.oz.ru/product/1192812355
203,204,article204,1192814860,name 204,4670000000000,['4665300319823'],33698,17028751,96179,https://oz.ru/s3/mtl-k/6761134820.jpg,"['https://oz.ru/s3/mtl-n/6761134139.jpg', 'https://oz.ru/s3/mtl-q/6761134790.jpg', 'https://oz.ru/s3/mtl-y/6761132062.jpg', 'https://oz.ru/s3/mtl-1/6761130553.jpg', 'https://oz.ru/s3/mtl-3/6761134803.jpg', 'https://oz.ru/s3/mtl-d/6761134129.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 13:16:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-15 12:32:00,https://www.oz.ru/product/1192814860
204,205,article205,1192817536,name 205,4670000000000,['4665300319830'],33698,17028751,96179,https://oz.ru/s3/mtl-s/6761136124.jpg,"['https://oz.ru/s3/mtl-n/6761134139.jpg', 'https://oz.ru/s3/mtl-4/6761136280.jpg', 'https://oz.ru/s3/mtl-y/6761132062.jpg', 'https://oz.ru/s3/mtl-1/6761130553.jpg', 'https://oz.ru/s3/mtl-5/6761136173.jpg', 'https://oz.ru/s3/mtl-7/6761136283.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 13:24:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-15 12:33:00,https://www.oz.ru/product/1192817536
205,206,article206,1192819846,name 206,4670000000000,['4665300319854'],33698,17028751,96179,https://oz.ru/s3/mtl-t/6761136881.jpg,"['https://oz.ru/s3/mtl-a/6761131282.jpg', 'https://oz.ru/s3/mtl-y/6761132062.jpg', 'https://oz.ru/s3/mtl-z/6761131307.jpg', 'https://oz.ru/s3/mtl-l/6761136873.jpg', 'https://oz.ru/s3/mtl-s/6761136880.jpg', 'https://oz.ru/s3/mtl-k/6761136872.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 13:33:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-15 12:34:00,https://www.oz.ru/product/1192819846
206,207,article207,1192821957,name 207,4670000000000,['4665300319861'],33698,17028751,96179,https://oz.ru/s3/mtl-1/6761137537.jpg,"['https://oz.ru/s3/mtl-a/6761131282.jpg', 'https://oz.ru/s3/mtl-3/6761137539.jpg', 'https://oz.ru/s3/mtl-y/6761132062.jpg', 'https://oz.ru/s3/mtl-z/6761131307.jpg', 'https://oz.ru/s3/mtl-u/6761137494.jpg', 'https://oz.ru/s3/mtl-q/6761137526.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 13:40:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-15 12:34:00,https://www.oz.ru/product/1192821957
207,208,article208,1192824513,name 208,4670000000000,['4665300319878'],33698,17028751,96179,https://oz.ru/s3/mtl-p/6761138101.jpg,"['https://oz.ru/s3/mtl-a/6761131282.jpg', 'https://oz.ru/s3/mtl-e/6761138090.jpg', 'https://oz.ru/s3/mtl-y/6761132062.jpg', 'https://oz.ru/s3/mtl-z/6761131307.jpg', 'https://oz.ru/s3/mtl-o/6761138172.jpg', 'https://oz.ru/s3/mtl-h/6761138165.jpg', 'https://oz.ru/s3/mtl-7/6761130559.jpg', 'https://oz.ru/s3/mtl-o/6761130648.jpg']",2023-09-13 13:47:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-15 12:35:00,https://www.oz.ru/product/1192824513
208,209,article209,1195768085,name 209,4670000000000,['4673745000725'],74188,17028749,92194,https://oz.ru/s3/mtl-s/6764965588.jpg,"['https://oz.ru/s3/mtl-l/6764965581.jpg', 'https://oz.ru/s3/mtl-v/6764965555.jpg', 'https://oz.ru/s3/mtl-z/6764965559.jpg', 'https://oz.ru/s3/mtl-h/6764965577.jpg', 'https://oz.ru/s3/mtl-o/6764965584.jpg', 'https://oz.ru/s3/mtl-i/6764965578.jpg']",2023-09-18 09:50:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-22 09:35:00,https://www.oz.ru/product/1195768085
209,210,article210,1195798394,name 210,4670000000000,['4673745000732'],68525,17028749,96757,https://oz.ru/s3/mtl-f/6764986995.jpg,"['https://oz.ru/s3/mtl-g/6764986996.jpg', 'https://oz.ru/s3/mtl-t/6764986973.jpg', 'https://oz.ru/s3/mtl-u/6764987046.jpg', 'https://oz.ru/s3/mtl-d/6764986993.jpg', 'https://oz.ru/s3/mtl-n/6764987003.jpg', 'https://oz.ru/s3/mtl-o/6764965584.jpg', 'https://oz.ru/s3/mtl-i/6764965578.jpg']",2023-09-18 10:00:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-22 09:36:00,https://www.oz.ru/product/1195798394
210,211,article211,1201501166,name 211,4670000000000,['4673745000466'],27332,17028759,95885,https://oz.ru/s3/mtl-a/6770169082.jpg,"['https://oz.ru/s3/mtl-0/6770169072.jpg', 'https://oz.ru/s3/mtl-8/6770169080.jpg', 'https://oz.ru/s3/mtl-4/6770169076.jpg', 'https://oz.ru/s3/mtl-v/6770169067.jpg', 'https://oz.ru/s3/mtl-6/6770169078.jpg', 'https://oz.ru/s3/mtl-c/6770169084.jpg', 'https://oz.ru/s3/mtl-9/6770169081.jpg', 'https://oz.ru/s3/mtl-3/6770169075.jpg', 'https://oz.ru/s3/mtl-b/6770169083.jpg', 'https://oz.ru/s3/mtl-7/6770169079.jpg', 'https://oz.ru/s3/mtl-1/6770169073.jpg', 'https://oz.ru/s3/mtl-z/6770169071.jpg']",2023-09-21 09:21:00,True,False,False,False,False,price_sent,,ready to sale,out of stock,False,[],2023-09-22 09:45:00,https://www.oz.ru/product/1201501166
211,212,article212,1201520069,name 212,4670000000000,['4673745000473'],27332,17028759,95885,https://oz.ru/s3/mtl-t/6770169857.jpg,"['https://oz.ru/s3/mtl-0/6770169072.jpg', 'https://oz.ru/s3/mtl-8/6770169080.jpg', 'https://oz.ru/s3/mtl-4/6770169076.jpg', 'https://oz.ru/s3/mtl-v/6770169067.jpg', 'https://oz.ru/s3/mtl-6/6770169078.jpg', 'https://oz.ru/s3/mtl-c/6770169084.jpg', 'https://oz.ru/s3/mtl-b/6770169083.jpg', 'https://oz.ru/s3/mtl-9/6770169081.jpg', 'https://oz.ru/s3/mtl-3/6770169075.jpg', 'https://oz.ru/s3/mtl-q/6770169854.jpg', 'https://oz.ru/s3/mtl-7/6770169079.jpg', 'https://oz.ru/s3/mtl-1/6770169073.jpg', 'https://oz.ru/s3/mtl-z/6770169071.jpg']",2023-09-21 09:29:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-09-21 14:50:00,https://www.oz.ru/product/1201520069
212,213,article213,1202812077,name 213,4670000000000,['4673745000534'],86473,83250454,97240,https://oz.ru/s3/mtl-k/6769977752.jpg,"['https://oz.ru/s3/mtl-f/6769978035.jpg', 'https://oz.ru/s3/mtl-v/6769978195.jpg', 'https://oz.ru/s3/mtl-a/6769978102.jpg', 'https://oz.ru/s3/mtl-x/6769978125.jpg', 'https://oz.ru/s3/mtl-n/6769978115.jpg', 'https://oz.ru/s3/mtl-3/6769977843.jpg', 'https://oz.ru/s3/mtl-s/6769978120.jpg', 'https://oz.ru/s3/mtl-e/6769978034.jpg', 'https://oz.ru/s3/mtl-b/6769977743.jpg', 'https://oz.ru/s3/mtl-p/6769977757.jpg', 'https://oz.ru/s3/mtl-a/6769978210.jpg', 'https://oz.ru/s3/mtl-q/6769977758.jpg']",2023-09-21 10:51:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 12:58:00,https://www.oz.ru/product/1202812077
213,214,article214,1202321033,name 214,4670000000000,['4673745000558'],86473,83250454,97240,https://oz.ru/s3/mtl-j/6769986103.jpg,"['https://oz.ru/s3/mtl-q/6769986038.jpg', 'https://oz.ru/s3/mtl-6/6769986090.jpg', 'https://oz.ru/s3/mtl-v/6769986079.jpg', 'https://oz.ru/s3/mtl-a/6769986094.jpg', 'https://oz.ru/s3/mtl-y/6769986046.jpg', 'https://oz.ru/s3/mtl-n/6769978115.jpg', 'https://oz.ru/s3/mtl-0/6769986084.jpg', 'https://oz.ru/s3/mtl-j/6769986031.jpg', 'https://oz.ru/s3/mtl-l/6769986069.jpg', 'https://oz.ru/s3/mtl-z/6769986083.jpg', 'https://oz.ru/s3/mtl-a/6769978210.jpg', 'https://oz.ru/s3/mtl-q/6769977758.jpg']",2023-09-21 10:57:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 12:59:00,https://www.oz.ru/product/1202321033
