id;article;sku;name;barcode;barcodes;category_id;description_category_id;type_id;primary_image;images;created_at;visible;is_kgt;has_discounted_item;has_price;has_stock;state;moderate_status;state_name;state_description;is_failed_validate;errors;state_updated_at;link;
57;10118;150200150;name 57;14665300310124;['14665300310124'];2733279;17028653;97513;https://.oz.com/mtl-z/62;['https://.oz.com/mlt-0/6281274156.jpg', 'https://.oz.com/mlt-5/6281274161.jpg', 'https://.oz.com/mlt-2/6281274158.jpg', 'https://.oz.com/mlt-1/6281274157.jpg', 'https://.oz.com/mlt-6/6281274162.jpg', 'https://.oz.com/mlt-3/6281274159.jpg', 'https://.oz.com/mlt-4/6281274160.jpg'];2019-03-27T14:55:23.731486Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;price_sent;approved;ready to sale;out of stock;ÀŒ∆‹;[];2023-08-29T13:37:20.576228Z;https://www.ozon.ru/product/15020;
58;10040;150200144;name 58;4665300310707;['4665300310707'];2733279;17028759;95885;https://.oz.com/mtl-n/63;['https://.oz.com/mlt-l/6357411153.jpg', 'https://.oz.com/mlt-n/6357411155.jpg', 'https://.oz.com/mlt-p/6357411157.jpg', 'https://.oz.com/mlt-q/6357411158.jpg', 'https://.oz.com/mlt-5/6357408689.jpg', 'https://.oz.com/mlt-k/6357411152.jpg', 'https://.oz.com/mlt-4/6357408688.jpg', 'https://.oz.com/mlt-0/6287811180.jpg', 'https://.oz.com/mlt-5/6287811185.jpg', 'https://.oz.com/mlt-3/6287811183.jpg', 'https://.oz.com/mlt-7/6287811187.jpg', 'https://.oz.com/mlt-z/6287811179.jpg', 'https://.oz.com/mlt-e/6359053502.jpg'];2019-03-27T14:55:24.620863Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-29T08:49:25.322332Z;https://www.ozon.ru/product/15020;
59;90511;150200178;name 59;14665300312647;['14665300312647', '4665300312503'];1010232;83250454;970860463;https://.oz.com/mtl-f/63;['https://.oz.com/mlt-5/6379980149.jpg', 'https://.oz.com/mlt-b/6379980155.jpg', 'https://.oz.com/mlt-9/6379980153.jpg', 'https://.oz.com/mlt-c/6379980156.jpg', 'https://.oz.com/mlt-a/6379980154.jpg', 'https://.oz.com/mlt-7/6379980151.jpg', 'https://.oz.com/mlt-8/6379980152.jpg', 'https://.oz.com/mlt-e/6379980158.jpg', 'https://.oz.com/mlt-d/6379980157.jpg', 'https://.oz.com/mlt-6/6379980150.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-r/6315072747.jpg', 'https://.oz.com/mlt-w/6315072752.jpg'];2019-03-27T14:55:24.966400Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:34.624376Z;https://www.ozon.ru/product/15020;
60;11014;150200151;name 60;14665300312876;['14665300312876', '4665300312879'];8647332;83250454;97240;https://.oz.com/mtl-5/62;['https://.oz.com/mlt-6/6288252474.jpg', 'https://.oz.com/mlt-2/6288252470.jpg', 'https://.oz.com/mlt-z/6288252467.jpg', 'https://.oz.com/mlt-6/6288204774.jpg', 'https://.oz.com/mlt-4/6288252472.jpg', 'https://.oz.com/mlt-d/6288252481.jpg', 'https://.oz.com/mlt-7/6288204775.jpg', 'https://.oz.com/mlt-3/6288252471.jpg', 'https://.oz.com/mlt-1/6288252469.jpg'];2019-03-27T14:55:25.592588Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-29T07:45:33.052167Z;https://www.ozon.ru/product/15020;
61;11032;150200153;name 61;14665300312760;['14665300312760', '4665300312763'];8647332;83250454;97240;https://.oz.com/mtl-w/62;['https://.oz.com/mlt-v/6288257539.jpg', 'https://.oz.com/mlt-z/6288257543.jpg', 'https://.oz.com/mlt-x/6288257541.jpg', 'https://.oz.com/mlt-u/6288257538.jpg', 'https://.oz.com/mlt-y/6288257542.jpg', 'https://.oz.com/mlt-0/6288257544.jpg', 'https://.oz.com/mlt-2/6288257546.jpg', 'https://.oz.com/mlt-1/6288257545.jpg'];2019-03-27T14:55:25.938176Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-29T07:46:36.646045Z;https://www.ozon.ru/product/15020;
62;10042;150200146;name 62;4665300310721;['4665300310721'];2733279;17028759;95885;https://.oz.com/mtl-p/63;['https://.oz.com/mlt-1/6357415237.jpg', 'https://.oz.com/mlt-5/6357415241.jpg', 'https://.oz.com/mlt-a/6357415246.jpg', 'https://.oz.com/mlt-b/6663352475.jpg', 'https://.oz.com/mlt-5/6357408689.jpg', 'https://.oz.com/mlt-3/6357415239.jpg', 'https://.oz.com/mlt-4/6357408688.jpg', 'https://.oz.com/mlt-7/6357415243.jpg', 'https://.oz.com/mlt-x/6287814021.jpg', 'https://.oz.com/mlt-j/6287814007.jpg', 'https://.oz.com/mlt-v/6287814019.jpg', 'https://.oz.com/mlt-0/6287814024.jpg', 'https://.oz.com/mlt-l/6287814009.jpg', 'https://.oz.com/mlt-i/6287814006.jpg'];2019-03-27T14:55:26.301254Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:27:02.954107Z;https://www.ozon.ru/product/15020;
63;11015;150200152;name 63;14665300312883;['14665300312883', '4665300312886'];8647332;83250454;97240;https://.oz.com/mtl-9/62;['https://.oz.com/mlt-7/6288254203.jpg', 'https://.oz.com/mlt-a/6288254206.jpg', 'https://.oz.com/mlt-8/6288254204.jpg', 'https://.oz.com/mlt-4/6288206860.jpg', 'https://.oz.com/mlt-4/6288252472.jpg', 'https://.oz.com/mlt-d/6288252481.jpg', 'https://.oz.com/mlt-8/6288206864.jpg', 'https://.oz.com/mlt-3/6288252471.jpg', 'https://.oz.com/mlt-1/6288252469.jpg'];2019-03-27T14:55:26.688676Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;;saling;;ÀŒ∆‹;[];2023-08-28T15:06:13.542836Z;https://www.ozon.ru/product/15020;
64;10039;150200143;name 64;4665300310691;['4665300310691'];2733279;17028759;95885;https://.oz.com/mtl-2/63;['https://.oz.com/mlt-6/6357408690.jpg', 'https://.oz.com/mlt-9/6357408693.jpg', 'https://.oz.com/mlt-3/6357408687.jpg', 'https://.oz.com/mlt-8/6357408692.jpg', 'https://.oz.com/mlt-5/6357408689.jpg', 'https://.oz.com/mlt-7/6357408691.jpg', 'https://.oz.com/mlt-4/6357408688.jpg', 'https://.oz.com/mlt-6/6287809026.jpg', 'https://.oz.com/mlt-7/6287809027.jpg', 'https://.oz.com/mlt-d/6287809033.jpg', 'https://.oz.com/mlt-a/6287809030.jpg', 'https://.oz.com/mlt-9/6287809029.jpg', 'https://.oz.com/mlt-q/6359053262.jpg'];2019-03-27T14:55:27.407461Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:26:58.515530Z;https://www.ozon.ru/product/15020;
65;90602;150200179;name 65;14665300312487;['14665300312487'];2733279;83250454;970860463;https://.oz.com/mtl-q/68;['https://.oz.com/mlt-v/6839222215.jpg', 'https://.oz.com/mlt-a/6839222086.jpg', 'https://.oz.com/mlt-4/6839222188.jpg', 'https://.oz.com/mlt-m/6839222170.jpg', 'https://.oz.com/mlt-i/6839222166.jpg', 'https://.oz.com/mlt-d/6839222197.jpg', 'https://.oz.com/mlt-j/6839222167.jpg', 'https://.oz.com/mlt-e/6839222090.jpg', 'https://.oz.com/mlt-g/6839222200.jpg'];2019-03-27T14:55:27.741320Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-11-22T14:02:45.201245Z;https://www.ozon.ru/product/15020;
66;10041;150200145;name 66;4665300310714;['4665300310714'];2733279;17028759;95885;https://.oz.com/mtl-o/63;['https://.oz.com/mlt-g/6357413668.jpg', 'https://.oz.com/mlt-f/6357413667.jpg', 'https://.oz.com/mlt-e/6357413666.jpg', 'https://.oz.com/mlt-d/6357413665.jpg', 'https://.oz.com/mlt-5/6357408689.jpg', 'https://.oz.com/mlt-h/6357413669.jpg', 'https://.oz.com/mlt-4/6357408688.jpg', 'https://.oz.com/mlt-p/6287812501.jpg', 'https://.oz.com/mlt-t/6287812505.jpg', 'https://.oz.com/mlt-n/6287812499.jpg', 'https://.oz.com/mlt-u/6287812506.jpg', 'https://.oz.com/mlt-s/6287812504.jpg', 'https://.oz.com/mlt-x/6359053773.jpg'];2019-03-27T14:55:29.896026Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:27:11.911794Z;https://www.ozon.ru/product/15020;
67;10017;150200141;name 67;14665300310070;['14665300310070', '4665300310073'];2733279;17028653;97513;https://.oz.com/mtl-j/63;['https://.oz.com/mlt-h/6397524005.jpg', 'https://.oz.com/mlt-i/6397524006.jpg', 'https://.oz.com/mlt-m/6397524010.jpg', 'https://.oz.com/mlt-k/6397522928.jpg', 'https://.oz.com/mlt-n/6397522931.jpg', 'https://.oz.com/mlt-k/6397524008.jpg', 'https://.oz.com/mlt-o/6397524012.jpg', 'https://.oz.com/mlt-g/6397524004.jpg', 'https://.oz.com/mlt-f/6397524003.jpg', 'https://.oz.com/mlt-l/6397524009.jpg', 'https://.oz.com/mlt-k/6373840940.jpg'];2019-03-27T14:55:30.856612Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2024-02-09T09:38:57.136733Z;https://www.ozon.ru/product/15020;
68;11212;150200159;name 68;14665300311114;['14665300311114', '4665300311117'];8647332;83250454;97240;https://.oz.com/mtl-1/63;['https://.oz.com/mlt-o/6388105260.jpg', 'https://.oz.com/mlt-0/6388105272.jpg', 'https://.oz.com/mlt-p/6388105261.jpg', 'https://.oz.com/mlt-t/6388105265.jpg', 'https://.oz.com/mlt-z/6388105271.jpg', 'https://.oz.com/mlt-n/6388105259.jpg', 'https://.oz.com/mlt-2/6388105274.jpg', 'https://.oz.com/mlt-u/6388105266.jpg', 'https://.oz.com/mlt-y/6388105270.jpg', 'https://.oz.com/mlt-6/6388105278.jpg', 'https://.oz.com/mlt-q/6388105262.jpg', 'https://.oz.com/mlt-3/6388105275.jpg', 'https://.oz.com/mlt-s/6388105264.jpg', 'https://.oz.com/mlt-x/6388105269.jpg'];2019-03-27T14:55:31.932066Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-29T07:45:27.767892Z;https://www.ozon.ru/product/15020;
69;90501;150200175;name 69;14665300311893;['14665300311893', '4665300311896'];1010232;83250454;970860463;https://.oz.com/mtl-t/63;['https://.oz.com/mlt-q/6379994246.jpg', 'https://.oz.com/mlt-3/6379994943.jpg', 'https://.oz.com/mlt-b/6379980155.jpg', 'https://.oz.com/mlt-6/6379994946.jpg', 'https://.oz.com/mlt-s/6380196568.jpg', 'https://.oz.com/mlt-r/6380196567.jpg', 'https://.oz.com/mlt-u/6380196570.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-j/6288326863.jpg', 'https://.oz.com/mlt-l/6288326865.jpg', 'https://.oz.com/mlt-7/6288326851.jpg', 'https://.oz.com/mlt-i/6288326862.jpg', 'https://.oz.com/mlt-4/6288326848.jpg', 'https://.oz.com/mlt-h/6288326861.jpg'];2019-03-27T14:55:32.957090Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2024-02-09T09:38:37.739945Z;https://www.ozon.ru/product/15020;
70;90510;150200177;name 70;4665300312497;['4665300312497'];1010232;83250454;970860463;https://.oz.com/mtl-o/63;['https://.oz.com/mlt-a/6379982170.jpg', 'https://.oz.com/mlt-c/6379982172.jpg', 'https://.oz.com/mlt-9/6379982169.jpg', 'https://.oz.com/mlt-n/6379982183.jpg', 'https://.oz.com/mlt-b/6379982171.jpg', 'https://.oz.com/mlt-h/6379982177.jpg', 'https://.oz.com/mlt-g/6379982176.jpg', 'https://.oz.com/mlt-8/6379982168.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-s/6315152200.jpg', 'https://.oz.com/mlt-l/6315152193.jpg', 'https://.oz.com/mlt-d/6379982173.jpg', 'https://.oz.com/mlt-r/6315152199.jpg'];2019-03-27T14:55:33.360585Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:30.869575Z;https://www.ozon.ru/product/15020;
71;90502;150200176;name 71;14665300311909;['14665300311909', '4665300311902'];1010232;83250454;970860463;https://.oz.com/mtl-t/63;['https://.oz.com/mlt-e/6379980158.jpg', 'https://.oz.com/mlt-f/6379986639.jpg', 'https://.oz.com/mlt-j/6379986643.jpg', 'https://.oz.com/mlt-d/6379986637.jpg', 'https://.oz.com/mlt-u/6380188614.jpg', 'https://.oz.com/mlt-s/6380188612.jpg', 'https://.oz.com/mlt-g/6379986640.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-l/6337618713.jpg', 'https://.oz.com/mlt-q/6337618718.jpg', 'https://.oz.com/mlt-o/6337618716.jpg', 'https://.oz.com/mlt-m/6337618714.jpg', 'https://.oz.com/mlt-k/6337618712.jpg', 'https://.oz.com/mlt-p/6337618717.jpg'];2019-03-27T14:55:34.080325Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:27:24.422330Z;https://www.ozon.ru/product/15020;
72;11401;150200161;name 72;14665300311107;['14665300311107', '4665300311100'];8647332;83250454;97240;https://.oz.com/mtl-i/63;['https://.oz.com/mlt-k/6388111088.jpg', 'https://.oz.com/mlt-m/6388111090.jpg', 'https://.oz.com/mlt-f/6388111083.jpg', 'https://.oz.com/mlt-j/6388111087.jpg', 'https://.oz.com/mlt-n/6388111091.jpg', 'https://.oz.com/mlt-e/6388111082.jpg', 'https://.oz.com/mlt-o/6388111092.jpg', 'https://.oz.com/mlt-h/6388111085.jpg', 'https://.oz.com/mlt-7/6388096747.jpg', 'https://.oz.com/mlt-l/6388111089.jpg', 'https://.oz.com/mlt-g/6388111084.jpg', 'https://.oz.com/mlt-k/6373840940.jpg'];2019-03-27T14:55:45.754123Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-29T07:45:23.702595Z;https://www.ozon.ru/product/15020;
73;99150;313812427;name 73;4665300314552;['4665300314552'];2733270;79476538;91458;https://.oz.com/mtl-h/64;['https://.oz.com/mlt-c/6402806208.jpg', 'https://.oz.com/mlt-f/6402806211.jpg', 'https://.oz.com/mlt-1-o/6919348236.jpg', 'https://.oz.com/mlt-i/6402806214.jpg', 'https://.oz.com/mlt-4/6825110800.jpg', 'https://.oz.com/mlt-b/6402806207.jpg', 'https://.oz.com/mlt-1-b/6919351823.jpg', 'https://.oz.com/mlt-e/6402806210.jpg', 'https://.oz.com/mlt-g/6402806212.jpg', 'https://.oz.com/mlt-b/6269314463.jpg', 'https://.oz.com/mlt-7/6362158423.jpg', 'https://.oz.com/mlt-8/6269314460.jpg', 'https://.oz.com/mlt-a/6269314462.jpg', 'https://.oz.com/mlt-m/6105527002.jpg'];2021-09-03T07:01:15.830992Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2024-02-09T09:32:16.986750Z;https://www.ozon.ru/product/31381;
74;99156;313812416;name 74;4665300314576;['4665300314576'];2733270;79476538;91458;https://.oz.com/mtl-s/67;['https://.oz.com/mlt-t/6708745973.jpg', 'https://.oz.com/mlt-b/6345152531.jpg', 'https://.oz.com/mlt-7/6345152527.jpg', 'https://.oz.com/mlt-v/6365592595.jpg', 'https://.oz.com/mlt-1-s/6919343596.jpg', 'https://.oz.com/mlt-1-b/6919351823.jpg', 'https://.oz.com/mlt-d/6773391121.jpg', 'https://.oz.com/mlt-c/6773391120.jpg', 'https://.oz.com/mlt-2/6556838678.jpg', 'https://.oz.com/mlt-9/6345152529.jpg', 'https://.oz.com/mlt-e/6345152534.jpg', 'https://.oz.com/mlt-k/6258243284.jpg', 'https://.oz.com/mlt-5/6258243269.jpg', 'https://.oz.com/mlt-9/6105526485.jpg'];2021-09-03T07:01:15.835344Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2024-02-09T09:31:37.834298Z;https://www.ozon.ru/product/31381;
75;99172;313812439;name 75;4665300314613;['4665300314613'];2733270;79476538;91459;https://.oz.com/mtl-h/63;['https://.oz.com/mlt-q/6362168090.jpg', 'https://.oz.com/mlt-1-j/6918725467.jpg', 'https://.oz.com/mlt-q/6442257110.jpg', 'https://.oz.com/mlt-1-a/6919340914.jpg', 'https://.oz.com/mlt-s/6362168092.jpg', 'https://.oz.com/mlt-1-b/6919351823.jpg', 'https://.oz.com/mlt-b/6362165555.jpg', 'https://.oz.com/mlt-4/6269328748.jpg', 'https://.oz.com/mlt-5/6269328749.jpg', 'https://.oz.com/mlt-6/6269328750.jpg', 'https://.oz.com/mlt-b/6269328755.jpg', 'https://.oz.com/mlt-8/6269328752.jpg', 'https://.oz.com/mlt-s/6197158960.jpg', 'https://.oz.com/mlt-w/6197152988.jpg'];2021-09-03T07:01:15.866240Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2024-02-09T09:29:17.736132Z;https://www.ozon.ru/product/31381;
76;99159;313812437;name 76;4665300314590;['4665300314590'];2733270;79476538;91459;https://.oz.com/mtl-9/63;['https://.oz.com/mlt-0/6362166408.jpg', 'https://.oz.com/mlt-3/6362166411.jpg', 'https://.oz.com/mlt-2/6362166410.jpg', 'https://.oz.com/mlt-z/6362166407.jpg', 'https://.oz.com/mlt-1/6362166409.jpg', 'https://.oz.com/mlt-y/6362166406.jpg', 'https://.oz.com/mlt-g/6021914944.jpg', 'https://.oz.com/mlt-j/6105525091.jpg', 'https://.oz.com/mlt-u/6269324634.jpg', 'https://.oz.com/mlt-w/6269324636.jpg', 'https://.oz.com/mlt-g/6269324656.jpg', 'https://.oz.com/mlt-v/6269324635.jpg', 'https://.oz.com/mlt-t/6269324633.jpg', 'https://.oz.com/mlt-x/6269324637.jpg'];2021-09-03T07:01:15.867046Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:40:07.307265Z;https://www.ozon.ru/product/31381;
77;99152;346096888;name 77;4665300314569;['4665300314569'];2733270;79476538;91458;https://.oz.com/mtl-l/64;['https://.oz.com/mlt-j/6440028343.jpg', 'https://.oz.com/mlt-n/6440028347.jpg', 'https://.oz.com/mlt-p/6440028349.jpg', 'https://.oz.com/mlt-m/6440028346.jpg', 'https://.oz.com/mlt-k/6440028344.jpg', 'https://.oz.com/mlt-i/6440028342.jpg', 'https://.oz.com/mlt-g/6440028340.jpg', 'https://.oz.com/mlt-h/6440028341.jpg', 'https://.oz.com/mlt-0/6269316684.jpg', 'https://.oz.com/mlt-t/6269316677.jpg', 'https://.oz.com/mlt-w/6269316680.jpg', 'https://.oz.com/mlt-v/6269316679.jpg', 'https://.oz.com/mlt-x/6269316681.jpg', 'https://.oz.com/mlt-3/6269316687.jpg'];2021-10-11T08:32:54.505309Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;price_sent;approved;ready to sale;out of stock;ÀŒ∆‹;[];2023-05-23T05:47:23.883141Z;https://www.ozon.ru/product/34609;
78;99153;354859816;name 78;4665300313470;['4665300313470'];2733270;79476538;91459;https://.oz.com/mtl-z/64;['https://.oz.com/mlt-0/6434636136.jpg', 'https://.oz.com/mlt-1/6434636137.jpg', 'https://.oz.com/mlt-5/6434636141.jpg', 'https://.oz.com/mlt-3/6434636139.jpg', 'https://.oz.com/mlt-2/6434636138.jpg', 'https://.oz.com/mlt-8/6434636144.jpg', 'https://.oz.com/mlt-7/6434636143.jpg', 'https://.oz.com/mlt-v/6362163595.jpg', 'https://.oz.com/mlt-7/6269319859.jpg', 'https://.oz.com/mlt-b/6269319863.jpg', 'https://.oz.com/mlt-6/6269319858.jpg', 'https://.oz.com/mlt-c/6269319864.jpg', 'https://.oz.com/mlt-a/6269319862.jpg'];2021-10-11T08:32:54.587908Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;price_sent;approved;ready to sale;out of stock;ÀŒ∆‹;[];2023-08-10T07:32:13.367329Z;https://www.ozon.ru/product/35485;
79;99171;354857260;name 79;4665300314545;['4665300314545'];2733270;79476538;91458;https://.oz.com/mtl-k/63;['https://.oz.com/mlt-2/6362167490.jpg', 'https://.oz.com/mlt-1-7/6919351135.jpg', 'https://.oz.com/mlt-4/6362167492.jpg', 'https://.oz.com/mlt-6/6362167494.jpg', 'https://.oz.com/mlt-1-b/6919351823.jpg', 'https://.oz.com/mlt-3/6362167491.jpg', 'https://.oz.com/mlt-h/6251583353.jpg', 'https://.oz.com/mlt-d/6251583349.jpg', 'https://.oz.com/mlt-i/6251583354.jpg', 'https://.oz.com/mlt-c/6251583348.jpg', 'https://.oz.com/mlt-j/6251583355.jpg', 'https://.oz.com/mlt-6/6251614914.jpg'];2021-10-11T08:32:54.590763Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2024-02-09T09:28:40.824999Z;https://www.ozon.ru/product/35485;
80;99154;354862261;name 80;4665300314583;['4665300314583'];2733270;79476538;91458;https://.oz.com/mtl-t/64;['https://.oz.com/mlt-s/6440029468.jpg', 'https://.oz.com/mlt-1-y/6919343206.jpg', 'https://.oz.com/mlt-x/6440029473.jpg', 'https://.oz.com/mlt-p/6440029465.jpg', 'https://.oz.com/mlt-w/6440029472.jpg', 'https://.oz.com/mlt-y/6440029474.jpg', 'https://.oz.com/mlt-q/6440029466.jpg', 'https://.oz.com/mlt-1-b/6919351823.jpg', 'https://.oz.com/mlt-u/6440029470.jpg', 'https://.oz.com/mlt-v/6440029471.jpg', 'https://.oz.com/mlt-2/6248072726.jpg', 'https://.oz.com/mlt-6/6248072730.jpg', 'https://.oz.com/mlt-b/6248072735.jpg', 'https://.oz.com/mlt-5/6248072729.jpg'];2021-10-11T08:32:58.013351Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2024-02-09T09:27:45.004144Z;https://www.ozon.ru/product/35486;
81;30152;373075471;name 81;4665300315498;['4665300315498'];2733279;17028759;95885;https://.oz.com/mtl-a/66;['https://.oz.com/mlt-2/6640480262.jpg', 'https://.oz.com/mlt-3/6640480263.jpg', 'https://.oz.com/mlt-z/6640480259.jpg', 'https://.oz.com/mlt-b/6663352475.jpg', 'https://.oz.com/mlt-0/6640480260.jpg', 'https://.oz.com/mlt-6/6640480266.jpg', 'https://.oz.com/mlt-5/6640480265.jpg', 'https://.oz.com/mlt-4/6640480264.jpg', 'https://.oz.com/mlt-g/6640480276.jpg', 'https://.oz.com/mlt-k/6373840940.jpg'];2021-11-03T07:28:49.638126Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-10-20T05:38:31.547441Z;https://www.ozon.ru/product/37307;
82;30151;373093087;name 82;4665300315481;['4665300315481'];2733279;17028759;95885;https://.oz.com/mtl-1/66;['https://.oz.com/mlt-2/6640480262.jpg', 'https://.oz.com/mlt-3/6640480263.jpg', 'https://.oz.com/mlt-z/6640480259.jpg', 'https://.oz.com/mlt-b/6663352475.jpg', 'https://.oz.com/mlt-0/6640480260.jpg', 'https://.oz.com/mlt-6/6640480266.jpg', 'https://.oz.com/mlt-5/6640480265.jpg', 'https://.oz.com/mlt-g/6640480276.jpg', 'https://.oz.com/mlt-4/6640480264.jpg', 'https://.oz.com/mlt-i/6640480278.jpg', 'https://.oz.com/mlt-k/6373840940.jpg'];2021-11-03T07:50:01.854156Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-09-29T09:57:26.181319Z;https://www.ozon.ru/product/37309;
83;30153;373102676;name 83;4665300315504;['4665300315504'];2733279;17028759;95885;https://.oz.com/mtl-q/68;['https://.oz.com/mlt-r/6588043623.jpg', 'https://.oz.com/mlt-4/6383430532.jpg', 'https://.oz.com/mlt-b/6663352475.jpg', 'https://.oz.com/mlt-q/6383430518.jpg', 'https://.oz.com/mlt-m/6383430514.jpg', 'https://.oz.com/mlt-r/6383430519.jpg', 'https://.oz.com/mlt-n/6383430515.jpg', 'https://.oz.com/mlt-3/6383430531.jpg', 'https://.oz.com/mlt-b/6383430539.jpg', 'https://.oz.com/mlt-t/6383430521.jpg', 'https://.oz.com/mlt-s/6383430520.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-l/6302856249.jpg', 'https://.oz.com/mlt-n/6302856251.jpg'];2021-11-03T08:03:34.821422Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-11-14T13:17:57.632176Z;https://www.ozon.ru/product/37310;
84;00534;373112170;name 84;4665300310783;['4665300310783'];2733279;17028759;95885;https://.oz.com/mtl-1-8/;['https://.oz.com/mlt-r/6419689179.jpg', 'https://.oz.com/mlt-o/6419689176.jpg', 'https://.oz.com/mlt-c/6419774052.jpg', 'https://.oz.com/mlt-u/6419689182.jpg', 'https://.oz.com/mlt-z/6419689187.jpg', 'https://.oz.com/mlt-p/6419689177.jpg', 'https://.oz.com/mlt-q/6419689178.jpg', 'https://.oz.com/mlt-s/6419689180.jpg', 'https://.oz.com/mlt-v/6419689183.jpg', 'https://.oz.com/mlt-y/6419689186.jpg', 'https://.oz.com/mlt-w/6419689184.jpg', 'https://.oz.com/mlt-k/6373840940.jpg'];2021-11-03T08:12:04.581085Z;»—“»Õ¿;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2024-02-06T10:55:24.905350Z;https://www.ozon.ru/product/37311;
